knob,arm,section,branch,stage_m_msl,above_attainable_max,p_f_baseline,p_f_arm,ratio_arm_to_baseline,anchor,p_f_trans_baseline_at_stage
z_toe,ztoe_minus0.30m,KP57.4,transient,41.75,False,0.6799,0.77404,1.138462,,0.6799
z_toe,ztoe_minus0.30m,KP57.4,transient,42.0,False,0.75624,0.83032,1.097958,,0.75624
z_toe,ztoe_minus0.30m,KP57.4,transient,42.25,False,0.81677,0.87423,1.07035,,0.81677
z_toe,ztoe_minus0.30m,KP57.4,transient,42.5,False,0.86255,0.9066,1.05107,,0.86255
z_toe,ztoe_minus0.30m,KP57.4,transient,42.75,False,0.89857,0.93055,1.03559,,0.89857
z_toe,ztoe_minus0.30m,KP57.4,transient,43.0,False,0.92403,0.94882,1.026828,,0.92403
z_toe,ztoe_minus0.30m,KP57.4,transient,43.25,False,0.94361,0.96263,1.020157,grid_top,0.94361
z_toe,ztoe_plus0.30m,KP57.4,transient,34.75,False,0.0,0.0,,,0.0
z_toe,ztoe_plus0.30m,KP57.4,transient,36.5,False,0.0,0.0,,,0.0
z_toe,ztoe_plus0.30m,KP57.4,transient,38.0,False,0.0,0.0,,,0.0
z_toe,ztoe_plus0.30m,KP57.4,transient,38.5,False,0.0,0.0,,,0.0
z_toe,ztoe_plus0.30m,KP57.4,transient,38.75,False,0.0,0.0,,,0.0
z_toe,ztoe_plus0.30m,KP57.4,transient,39.0,False,0.0,0.0,,,0.0
z_toe,ztoe_plus0.30m,KP57.4,transient,39.25,False,0.0,0.0,,design_hwl,0.0
z_toe,ztoe_plus0.30m,KP57.4,transient,39.5,False,0.00014,0.0,,lowest_reachable,0.00014
z_toe,ztoe_plus0.30m,KP57.4,transient,39.75,False,0.00295,6e-05,0.020339,rising_limb,0.00295
z_toe,ztoe_plus0.30m,KP57.4,transient,40.0,False,0.01809,0.00189,0.104478,,0.01809
z_toe,ztoe_plus0.30m,KP57.4,transient,40.25,False,0.06005,0.01305,0.217319,,0.06005
z_toe,ztoe_plus0.30m,KP57.4,transient,40.5,False,0.13377,0.04816,0.360021,,0.13377
z_toe,ztoe_plus0.30m,KP57.4,transient,40.75,False,0.2382,0.11422,0.479513,,0.2382
z_toe,ztoe_plus0.30m,KP57.4,transient,41.0,False,0.35726,0.2123,0.594245,,0.35726
z_toe,ztoe_plus0.30m,KP57.4,transient,41.25,False,0.4773,0.32798,0.687157,transition_midpoint,0.4773
z_toe,ztoe_plus0.30m,KP57.4,transient,41.5,False,0.58726,0.44853,0.763767,,0.58726
z_toe,ztoe_plus0.30m,KP57.4,transient,41.75,False,0.6799,0.5615,0.825857,,0.6799
z_toe,ztoe_plus0.30m,KP57.4,transient,42.0,False,0.75624,0.65775,0.869764,,0.75624
z_toe,ztoe_plus0.30m,KP57.4,transient,42.25,False,0.81677,0.73744,0.902874,,0.81677
z_toe,ztoe_plus0.30m,KP57.4,transient,42.5,False,0.86255,0.80169,0.929442,,0.86255
z_toe,ztoe_plus0.30m,KP57.4,transient,42.75,False,0.89857,0.8507,0.946726,,0.89857
z_toe,ztoe_plus0.30m,KP57.4,transient,43.0,False,0.92403,0.88923,0.962339,,0.92403
z_toe,ztoe_plus0.30m,KP57.4,transient,43.25,False,0.94361,0.91663,0.971408,grid_top,0.94361
z_toe,ztoe_minus0.30m,KP58.8,transient,36.5,False,0.0,0.0,,,0.0
z_toe,ztoe_minus0.30m,KP58.8,transient,37.5,False,0.0,0.0,,,0.0
z_toe,ztoe_minus0.30m,KP58.8,transient,38.25,False,0.0,0.0,,,0.0
z_toe,ztoe_minus0.30m,KP58.8,transient,38.75,False,0.0,0.0,,,0.0
z_toe,ztoe_minus0.30m,KP58.8,transient,39.0,False,0.0,0.0,,,0.0
z_toe,ztoe_minus0.30m,KP58.8,transient,39.25,False,0.0,0.0,,,0.0
z_toe,ztoe_minus0.30m,KP58.8,transient,39.5,False,0.0,0.0003,,,0.0
z_toe,ztoe_minus0.30m,KP58.8,transient,39.75,False,0.00011,0.00379,34.454545,lowest_reachable,0.00011
z_toe,ztoe_minus0.30m,KP58.8,transient,40.0,False,0.00241,0.01996,8.282158,rising_limb,0.00241
z_toe,ztoe_minus0.30m,KP58.8,transient,40.25,False,0.01453,0.0605,4.163799,,0.01453
z_toe,ztoe_minus0.30m,KP58.8,transient,40.5,False,0.04827,0.12819,2.655687,,0.04827
z_toe,ztoe_minus0.30m,KP58.8,transient,40.75,False,0.10943,0.22399,2.046879,,0.10943
z_toe,ztoe_minus0.30m,KP58.8,transient,41.0,False,0.19736,0.33141,1.679216,design_hwl,0.19736
z_toe,ztoe_minus0.30m,KP58.8,transient,41.25,False,0.30279,0.44245,1.461244,,0.30279
z_toe,ztoe_minus0.30m,KP58.8,transient,41.5,False,0.4124,0.54654,1.325267,,0.4124
z_toe,ztoe_minus0.30m,KP58.8,transient,41.75,False,0.51725,0.6386,1.234606,transition_midpoint,0.51725
z_toe,ztoe_minus0.30m,KP58.8,transient,42.0,False,0.61331,0.71519,1.166115,,0.61331
z_toe,ztoe_minus0.30m,KP58.8,transient,42.25,False,0.69305,0.77907,1.124118,,0.69305
z_toe,ztoe_minus0.30m,KP58.8,transient,42.5,False,0.75949,0.82903,1.091561,,0.75949
z_toe,ztoe_minus0.30m,KP58.8,transient,42.75,False,0.81357,0.86949,1.068734,,0.81357
z_toe,ztoe_minus0.30m,KP58.8,transient,43.0,False,0.85625,0.90108,1.052356,,0.85625
z_toe,ztoe_minus0.30m,KP58.8,transient,43.25,False,0.89029,0.92374,1.037572,,0.89029
z_toe,ztoe_minus0.30m,KP58.8,transient,43.5,False,0.91528,0.94188,1.029062,,0.91528
z_toe,ztoe_minus0.30m,KP58.8,transient,43.75,False,0.9351,0.95558,1.021901,,0.9351
z_toe,ztoe_minus0.30m,KP58.8,transient,44.0,False,0.95003,0.96621,1.017031,,0.95003
z_toe,ztoe_minus0.30m,KP58.8,transient,44.25,False,0.9624,0.97418,1.01224,,0.9624
z_toe,ztoe_minus0.30m,KP58.8,transient,44.5,False,0.97085,0.98013,1.009559,,0.97085
z_toe,ztoe_minus0.30m,KP58.8,transient,44.75,False,0.97755,0.9848,1.007417,,0.97755
z_toe,ztoe_minus0.30m,KP58.8,transient,45.0,False,0.98278,0.98813,1.005444,grid_top,0.98278
z_toe,ztoe_plus0.30m,KP58.8,transient,36.5,False,0.0,0.0,,,0.0
z_toe,ztoe_plus0.30m,KP58.8,transient,37.5,False,0.0,0.0,,,0.0
z_toe,ztoe_plus0.30m,KP58.8,transient,38.25,False,0.0,0.0,,,0.0
z_toe,ztoe_plus0.30m,KP58.8,transient,38.75,False,0.0,0.0,,,0.0
z_toe,ztoe_plus0.30m,KP58.8,transient,39.0,False,0.0,0.0,,,0.0
z_toe,ztoe_plus0.30m,KP58.8,transient,39.25,False,0.0,0.0,,,0.0
z_toe,ztoe_plus0.30m,KP58.8,transient,39.5,False,0.0,0.0,,,0.0
z_toe,ztoe_plus0.30m,KP58.8,transient,39.75,False,0.00011,0.0,,lowest_reachable,0.00011
z_toe,ztoe_plus0.30m,KP58.8,transient,40.0,False,0.00241,5e-05,0.020747,rising_limb,0.00241
z_toe,ztoe_plus0.30m,KP58.8,transient,40.25,False,0.01453,0.00145,0.099794,,0.01453
z_toe,ztoe_plus0.30m,KP58.8,transient,40.5,False,0.04827,0.01009,0.209033,,0.04827
z_toe,ztoe_plus0.30m,KP58.8,transient,40.75,False,0.10943,0.03788,0.346157,,0.10943
z_toe,ztoe_plus0.30m,KP58.8,transient,41.0,False,0.19736,0.09206,0.466457,design_hwl,0.19736
z_toe,ztoe_plus0.30m,KP58.8,transient,41.25,False,0.30279,0.17386,0.574193,,0.30279
z_toe,ztoe_plus0.30m,KP58.8,transient,41.5,False,0.4124,0.27559,0.668259,,0.4124
z_toe,ztoe_plus0.30m,KP58.8,transient,41.75,False,0.51725,0.38366,0.74173,transition_midpoint,0.51725
z_toe,ztoe_plus0.30m,KP58.8,transient,42.0,False,0.61331,0.48965,0.798373,,0.61331
z_toe,ztoe_plus0.30m,KP58.8,transient,42.25,False,0.69305,0.5876,0.847846,,0.69305
z_toe,ztoe_plus0.30m,KP58.8,transient,42.5,False,0.75949,0.67063,0.883,,0.75949
z_toe,ztoe_plus0.30m,KP58.8,transient,42.75,False,0.81357,0.74016,0.909768,,0.81357
z_toe,ztoe_plus0.30m,KP58.8,transient,43.0,False,0.85625,0.7974,0.93127,,0.85625
z_toe,ztoe_plus0.30m,KP58.8,transient,43.25,False,0.89029,0.84297,0.946849,,0.89029
z_toe,ztoe_plus0.30m,KP58.8,transient,43.5,False,0.91528,0.87944,0.960843,,0.91528
z_toe,ztoe_plus0.30m,KP58.8,transient,43.75,False,0.9351,0.90688,0.969821,,0.9351
z_toe,ztoe_plus0.30m,KP58.8,transient,44.0,False,0.95003,0.92806,0.976874,,0.95003
z_toe,ztoe_plus0.30m,KP58.8,transient,44.25,False,0.9624,0.94476,0.981671,,0.9624
z_toe,ztoe_plus0.30m,KP58.8,transient,44.5,False,0.97085,0.95746,0.986208,,0.97085
z_toe,ztoe_plus0.30m,KP58.8,transient,44.75,False,0.97755,0.96723,0.989443,,0.97755
z_toe,ztoe_plus0.30m,KP58.8,transient,45.0,False,0.98278,0.97484,0.991921,grid_top,0.98278
z_toe,ztoe_minus0.30m,KP60.0,transient,38.25,False,0.0,0.0,,,0.0
z_toe,ztoe_minus0.30m,KP60.0,transient,39.25,False,0.0,0.0,,,0.0
z_toe,ztoe_minus0.30m,KP60.0,transient,39.75,False,0.0,0.0,,,0.0
z_toe,ztoe_minus0.30m,KP60.0,transient,40.25,False,0.0,0.0,,,0.0
z_toe,ztoe_minus0.30m,KP60.0,transient,40.5,False,0.0,0.0,,,0.0
z_toe,ztoe_minus0.30m,KP60.0,transient,40.75,False,0.0,0.0,,,0.0
z_toe,ztoe_minus0.30m,KP60.0,transient,41.0,False,0.0,0.0,,,0.0
z_toe,ztoe_minus0.30m,KP60.0,transient,41.25,False,0.0,2e-05,,,0.0
z_toe,ztoe_minus0.30m,KP60.0,transient,41.5,False,1e-05,0.00047,47.0,lowest_reachable,1e-05
z_toe,ztoe_minus0.30m,KP60.0,transient,41.75,False,0.00026,0.00299,11.5,,0.00026
z_toe,ztoe_minus0.30m,KP60.0,transient,42.0,False,0.00195,0.0111,5.692308,rising_limb,0.00195
z_toe,ztoe_minus0.30m,KP60.0,transient,42.25,False,0.00823,0.03098,3.764277,,0.00823
z_toe,ztoe_minus0.30m,KP60.0,transient,42.5,False,0.02461,0.06683,2.715563,,0.02461
z_toe,ztoe_minus0.30m,KP60.0,transient,42.75,False,0.05579,0.11979,2.147159,design_hwl,0.05579
z_toe,ztoe_minus0.30m,KP60.0,transient,43.0,False,0.10399,0.18901,1.817579,,0.10399
z_toe,ztoe_minus0.30m,KP60.0,transient,43.25,False,0.16841,0.27118,1.610237,,0.16841
z_toe,ztoe_minus0.30m,KP60.0,transient,43.5,False,0.24694,0.358,1.449745,,0.24694
z_toe,ztoe_minus0.30m,KP60.0,transient,43.75,False,0.33185,0.44438,1.339099,,0.33185
z_toe,ztoe_minus0.30m,KP60.0,transient,44.0,False,0.41704,0.52793,1.265898,,0.41704
z_toe,ztoe_minus0.30m,KP60.0,transient,44.25,False,0.50062,0.60393,1.206364,transition_midpoint,0.50062
z_toe,ztoe_minus0.30m,KP60.0,transient,44.5,False,0.57888,0.67051,1.158288,,0.57888
z_toe,ztoe_minus0.30m,KP60.0,transient,44.75,False,0.64824,0.72834,1.123565,,0.64824
z_toe,ztoe_minus0.30m,KP60.0,transient,45.0,False,0.70676,0.778,1.100798,,0.70676
z_toe,ztoe_minus0.30m,KP60.0,transient,45.25,False,0.76034,0.8206,1.079254,,0.76034
z_toe,ztoe_minus0.30m,KP60.0,transient,45.5,False,0.80425,0.85414,1.062033,,0.80425
z_toe,ztoe_minus0.30m,KP60.0,transient,45.75,False,0.84168,0.88272,1.04876,,0.84168
z_toe,ztoe_minus0.30m,KP60.0,transient,46.0,False,0.87096,0.90477,1.038819,,0.87096
z_toe,ztoe_minus0.30m,KP60.0,transient,46.25,False,0.89537,0.92281,1.030647,,0.89537
z_toe,ztoe_minus0.30m,KP60.0,transient,46.5,False,0.91487,0.93733,1.02455,,0.91487
z_toe,ztoe_minus0.30m,KP60.0,transient,46.75,False,0.93074,0.9495,1.020156,grid_top,0.93074
z_toe,ztoe_plus0.30m,KP60.0,transient,38.25,False,0.0,0.0,,,0.0
z_toe,ztoe_plus0.30m,KP60.0,transient,39.25,False,0.0,0.0,,,0.0
z_toe,ztoe_plus0.30m,KP60.0,transient,39.75,False,0.0,0.0,,,0.0
z_toe,ztoe_plus0.30m,KP60.0,transient,40.25,False,0.0,0.0,,,0.0
z_toe,ztoe_plus0.30m,KP60.0,transient,40.5,False,0.0,0.0,,,0.0
z_toe,ztoe_plus0.30m,KP60.0,transient,40.75,False,0.0,0.0,,,0.0
z_toe,ztoe_plus0.30m,KP60.0,transient,41.0,False,0.0,0.0,,,0.0
z_toe,ztoe_plus0.30m,KP60.0,transient,41.25,False,0.0,0.0,,,0.0
z_toe,ztoe_plus0.30m,KP60.0,transient,41.5,False,1e-05,0.0,,lowest_reachable,1e-05
z_toe,ztoe_plus0.30m,KP60.0,transient,41.75,False,0.00026,1e-05,0.038462,,0.00026
z_toe,ztoe_plus0.30m,KP60.0,transient,42.0,False,0.00195,0.00014,0.071795,rising_limb,0.00195
z_toe,ztoe_plus0.30m,KP60.0,transient,42.25,False,0.00823,0.00132,0.160389,,0.00823
z_toe,ztoe_plus0.30m,KP60.0,transient,42.5,False,0.02461,0.00609,0.24746,,0.02461
z_toe,ztoe_plus0.30m,KP60.0,transient,42.75,False,0.05579,0.01945,0.348629,design_hwl,0.05579
z_toe,ztoe_plus0.30m,KP60.0,transient,43.0,False,0.10399,0.04611,0.443408,,0.10399
z_toe,ztoe_plus0.30m,KP60.0,transient,43.25,False,0.16841,0.08975,0.532926,,0.16841
z_toe,ztoe_plus0.30m,KP60.0,transient,43.5,False,0.24694,0.1502,0.608245,,0.24694
z_toe,ztoe_plus0.30m,KP60.0,transient,43.75,False,0.33185,0.22455,0.676661,,0.33185
z_toe,ztoe_plus0.30m,KP60.0,transient,44.0,False,0.41704,0.3061,0.733982,,0.41704
z_toe,ztoe_plus0.30m,KP60.0,transient,44.25,False,0.50062,0.39215,0.783329,transition_midpoint,0.50062
z_toe,ztoe_plus0.30m,KP60.0,transient,44.5,False,0.57888,0.47458,0.819824,,0.57888
z_toe,ztoe_plus0.30m,KP60.0,transient,44.75,False,0.64824,0.55424,0.854992,,0.64824
z_toe,ztoe_plus0.30m,KP60.0,transient,45.0,False,0.70676,0.62519,0.884586,,0.70676
z_toe,ztoe_plus0.30m,KP60.0,transient,45.25,False,0.76034,0.68679,0.903267,,0.76034
z_toe,ztoe_plus0.30m,KP60.0,transient,45.5,False,0.80425,0.74201,0.922611,,0.80425
z_toe,ztoe_plus0.30m,KP60.0,transient,45.75,False,0.84168,0.78759,0.935736,,0.84168
z_toe,ztoe_plus0.30m,KP60.0,transient,46.0,False,0.87096,0.82795,0.950618,,0.87096
z_toe,ztoe_plus0.30m,KP60.0,transient,46.25,False,0.89537,0.85884,0.959201,,0.89537
z_toe,ztoe_plus0.30m,KP60.0,transient,46.5,False,0.91487,0.88606,0.968509,,0.91487
z_toe,ztoe_plus0.30m,KP60.0,transient,46.75,False,0.93074,0.90684,0.974322,grid_top,0.93074
z_toe,ztoe_minus0.30m,KP62.0,transient,41.75,False,0.0,0.0,,,0.0
z_toe,ztoe_minus0.30m,KP62.0,transient,43.25,False,0.0,0.0,,,0.0
z_toe,ztoe_minus0.30m,KP62.0,transient,44.5,False,0.0,0.0,,,0.0
z_toe,ztoe_minus0.30m,KP62.0,transient,45.0,False,0.0,0.0,,,0.0
z_toe,ztoe_minus0.30m,KP62.0,transient,45.25,False,0.0,0.0,,,0.0
z_toe,ztoe_minus0.30m,KP62.0,transient,45.5,False,0.0,0.0,,,0.0
z_toe,ztoe_minus0.30m,KP62.0,transient,45.75,False,0.0,0.0,,,0.0
z_toe,ztoe_minus0.30m,KP62.0,transient,46.0,False,0.0,1e-05,,,0.0
z_toe,ztoe_minus0.30m,KP62.0,transient,46.25,False,1e-05,0.00019,19.0,lowest_reachable,1e-05
z_toe,ztoe_minus0.30m,KP62.0,transient,46.5,False,0.00013,0.0014,10.769231,design_hwl,0.00013
z_toe,ztoe_minus0.30m,KP62.0,transient,46.75,False,0.00101,0.00524,5.188119,rising_limb,0.00101
z_toe,ztoe_minus0.30m,KP62.0,transient,47.0,False,0.00411,0.01498,3.644769,,0.00411
z_toe,ztoe_minus0.30m,KP62.0,transient,47.25,False,0.01198,0.03284,2.741235,,0.01198
z_toe,ztoe_minus0.30m,KP62.0,transient,47.5,False,0.0276,0.06188,2.242029,,0.0276
z_toe,ztoe_minus0.30m,KP62.0,transient,47.75,False,0.0539,0.09997,1.854731,,0.0539
z_toe,ztoe_minus0.30m,KP62.0,transient,48.0,False,0.08951,0.14964,1.671769,,0.08951
z_toe,ztoe_minus0.30m,KP62.0,transient,48.25,False,0.13527,0.20792,1.537074,,0.13527
z_toe,ztoe_minus0.30m,KP62.0,transient,48.5,False,0.191,0.27175,1.422775,,0.191
z_toe,ztoe_minus0.30m,KP62.0,transient,48.75,False,0.2532,0.33576,1.326066,,0.2532
z_toe,ztoe_minus0.30m,KP62.0,transient,49.0,False,0.31654,0.40257,1.271782,,0.31654
z_toe,ztoe_minus0.30m,KP62.0,transient,49.25,False,0.3823,0.46584,1.218519,,0.3823
z_toe,ztoe_minus0.30m,KP62.0,transient,49.5,False,0.4464,0.52724,1.181093,,0.4464
z_toe,ztoe_minus0.30m,KP62.0,transient,49.75,False,0.50765,0.5843,1.15099,transition_midpoint,0.50765
z_toe,ztoe_minus0.30m,KP62.0,transient,50.0,False,0.56586,0.63589,1.123759,,0.56586
z_toe,ztoe_minus0.30m,KP62.0,transient,50.25,False,0.61911,0.68272,1.102744,,0.61911
z_toe,ztoe_minus0.30m,KP62.0,transient,50.5,False,0.66622,0.72479,1.087914,,0.66622
z_toe,ztoe_minus0.30m,KP62.0,transient,51.0,True,0.74869,0.79443,1.061093,,0.74869
z_toe,ztoe_minus0.30m,KP62.0,transient,51.5,True,0.81146,0.8473,1.044167,,0.81146
z_toe,ztoe_minus0.30m,KP62.0,transient,52.0,True,0.85969,0.88763,1.0325,,0.85969
z_toe,ztoe_minus0.30m,KP62.0,transient,52.5,True,0.89624,0.91601,1.022059,,0.89624
z_toe,ztoe_minus0.30m,KP62.0,transient,53.0,True,0.92229,0.93732,1.016296,,0.92229
z_toe,ztoe_minus0.30m,KP62.0,transient,53.5,True,0.94163,0.95279,1.011852,,0.94163
z_toe,ztoe_minus0.30m,KP62.0,transient,54.0,True,0.95577,0.96496,1.009615,,0.95577
z_toe,ztoe_minus0.30m,KP62.0,transient,54.5,True,0.96719,0.9736,1.006627,,0.96719
z_toe,ztoe_minus0.30m,KP62.0,transient,55.0,True,0.9751,0.98011,1.005138,,0.9751
z_toe,ztoe_minus0.30m,KP62.0,transient,55.5,True,0.98104,0.98476,1.003792,,0.98104
z_toe,ztoe_minus0.30m,KP62.0,transient,56.0,True,0.98544,0.98836,1.002963,,0.98544
z_toe,ztoe_minus0.30m,KP62.0,transient,56.5,True,0.9888,0.99101,1.002235,grid_top,0.9888
z_toe,ztoe_plus0.30m,KP62.0,transient,41.75,False,0.0,0.0,,,0.0
z_toe,ztoe_plus0.30m,KP62.0,transient,43.25,False,0.0,0.0,,,0.0
z_toe,ztoe_plus0.30m,KP62.0,transient,44.5,False,0.0,0.0,,,0.0
z_toe,ztoe_plus0.30m,KP62.0,transient,45.0,False,0.0,0.0,,,0.0
z_toe,ztoe_plus0.30m,KP62.0,transient,45.25,False,0.0,0.0,,,0.0
z_toe,ztoe_plus0.30m,KP62.0,transient,45.5,False,0.0,0.0,,,0.0
z_toe,ztoe_plus0.30m,KP62.0,transient,45.75,False,0.0,0.0,,,0.0
z_toe,ztoe_plus0.30m,KP62.0,transient,46.0,False,0.0,0.0,,,0.0
z_toe,ztoe_plus0.30m,KP62.0,transient,46.25,False,1e-05,0.0,,lowest_reachable,1e-05
z_toe,ztoe_plus0.30m,KP62.0,transient,46.5,False,0.00013,0.0,,design_hwl,0.00013
z_toe,ztoe_plus0.30m,KP62.0,transient,46.75,False,0.00101,7e-05,0.069307,rising_limb,0.00101
z_toe,ztoe_plus0.30m,KP62.0,transient,47.0,False,0.00411,0.00072,0.175182,,0.00411
z_toe,ztoe_plus0.30m,KP62.0,transient,47.25,False,0.01198,0.00312,0.260434,,0.01198
z_toe,ztoe_plus0.30m,KP62.0,transient,47.5,False,0.0276,0.00951,0.344565,,0.0276
z_toe,ztoe_plus0.30m,KP62.0,transient,47.75,False,0.0539,0.0231,0.428571,,0.0539
z_toe,ztoe_plus0.30m,KP62.0,transient,48.0,False,0.08951,0.04595,0.51335,,0.08951
z_toe,ztoe_plus0.30m,KP62.0,transient,48.25,False,0.13527,0.0792,0.585496,,0.13527
z_toe,ztoe_plus0.30m,KP62.0,transient,48.5,False,0.191,0.12226,0.640105,,0.191
z_toe,ztoe_plus0.30m,KP62.0,transient,48.75,False,0.2532,0.17537,0.692615,,0.2532
z_toe,ztoe_plus0.30m,KP62.0,transient,49.0,False,0.31654,0.23531,0.743382,,0.31654
z_toe,ztoe_plus0.30m,KP62.0,transient,49.25,False,0.3823,0.29854,0.780905,,0.3823
z_toe,ztoe_plus0.30m,KP62.0,transient,49.5,False,0.4464,0.36315,0.813508,,0.4464
z_toe,ztoe_plus0.30m,KP62.0,transient,49.75,False,0.50765,0.4275,0.842116,transition_midpoint,0.50765
z_toe,ztoe_plus0.30m,KP62.0,transient,50.0,False,0.56586,0.48844,0.863182,,0.56586
z_toe,ztoe_plus0.30m,KP62.0,transient,50.25,False,0.61911,0.54771,0.884673,,0.61911
z_toe,ztoe_plus0.30m,KP62.0,transient,50.5,False,0.66622,0.60154,0.902915,,0.66622
z_toe,ztoe_plus0.30m,KP62.0,transient,51.0,True,0.74869,0.69427,0.927313,,0.74869
z_toe,ztoe_plus0.30m,KP62.0,transient,51.5,True,0.81146,0.76928,0.94802,,0.81146
z_toe,ztoe_plus0.30m,KP62.0,transient,52.0,True,0.85969,0.82729,0.962312,,0.85969
z_toe,ztoe_plus0.30m,KP62.0,transient,52.5,True,0.89624,0.87136,0.97224,,0.89624
z_toe,ztoe_plus0.30m,KP62.0,transient,53.0,True,0.92229,0.90408,0.980256,,0.92229
z_toe,ztoe_plus0.30m,KP62.0,transient,53.5,True,0.94163,0.92778,0.985291,,0.94163
z_toe,ztoe_plus0.30m,KP62.0,transient,54.0,True,0.95577,0.94528,0.989025,,0.95577
z_toe,ztoe_plus0.30m,KP62.0,transient,54.5,True,0.96719,0.95898,0.991511,,0.96719
z_toe,ztoe_plus0.30m,KP62.0,transient,55.0,True,0.9751,0.9694,0.994154,,0.9751
z_toe,ztoe_plus0.30m,KP62.0,transient,55.5,True,0.98104,0.97658,0.995454,,0.98104
z_toe,ztoe_plus0.30m,KP62.0,transient,56.0,True,0.98544,0.98211,0.996621,,0.98544
z_toe,ztoe_plus0.30m,KP62.0,transient,56.5,True,0.9888,0.98616,0.99733,grid_top,0.9888
